ts,plant_id,irradiance_wm2,temp_ambient_c,temp_module_c,power_ac_kw,power_dc_kw,energy_daily_kwh,energy_total_kwh,label_is_fault,fault_type,fault_severity,expected_power_ac_kw
2025-05-05T02:30:00,2,0.42,11.77,11.78,0.03,0.03,0.0123,4522.1666,0,,0,0.03
2025-05-05T02:30:00,3,0.0,20.1,20.1,0.0,0.015,0.006,10225.8874,0,,0,0.0
2025-05-05T02:45:00,1,0.0,28.52,28.52,0.0108,0.0108,0.0133,14178.3574,1,panel_soiling,2,0.0108
2025-05-05T02:45:00,2,0.0,11.6,11.6,0.0,0.0,0.0123,4522.1666,0,,0,0.0
2025-05-05T02:45:00,3,2.28,20.29,20.35,0.0,0.0,0.006,10225.8874,0,,0,0.0
2025-05-05T03:00:00,1,1.25,30.57,30.61,0.0029,0.0029,0.0141,14178.3581,1,panel_soiling,2,0.0029
2025-05-05T03:00:00,2,0.0,11.29,11.29,0.0574,0.0574,0.0267,4522.181,0,,0,0.0574
2025-05-05T03:00:00,3,0.55,21.12,21.14,0.0,0.0,0.006,10225.8874,0,,0,0.0
2025-05-05T03:15:00,1,0.0,29.52,29.52,0.0022,0.0022,0.0146,14178.3586,1,panel_soiling,2,0.0022
2025-05-05T03:15:00,2,0.77,10.97,11.0,0.0146,0.0146,0.0303,4522.1847,0,,0,0.0146
2025-05-05T03:15:00,3,0.9,18.9,18.92,0.0002,0.011,0.0061,10225.8875,0,,0,0.0002
2025-05-05T03:30:00,1,2.21,29.42,29.48,0.0053,0.0053,0.016,14178.36,1,panel_soiling,2,0.0053
2025-05-05T03:30:00,2,0.82,11.34,11.36,0.0102,0.0133,0.0329,4522.1872,0,,0,0.0102
2025-05-05T03:30:00,3,0.49,19.33,19.34,0.0194,0.0194,0.0109,10225.8923,0,,0,0.0194
2025-05-05T03:45:00,1,0.89,29.62,29.64,0.0246,0.0246,0.0221,14178.3661,1,panel_soiling,2,0.0246
2025-05-05T03:45:00,2,0.0,12.02,12.02,0.0225,0.0225,0.0385,4522.1929,0,,0,0.0225
2025-05-05T03:45:00,3,1.8,19.79,19.84,0.0,0.0,0.0109,10225.8923,0,,0,0.0
2025-05-05T04:00:00,1,1.12,28.11,28.14,0.0031,0.0143,0.0229,14178.3669,1,panel_soiling,2,0.0031
2025-05-05T04:00:00,2,2.06,11.29,11.36,0.0176,0.0176,0.0429,4522.1973,0,,0,0.0176
2025-05-05T04:00:00,3,0.49,19.58,19.6,0.0263,0.0263,0.0175,10225.8989,0,,0,0.0263
2025-05-05T04:15:00,1,0.84,27.19,27.21,0.0,0.0068,0.0229,14178.3669,1,panel_soiling,2,0.0
2025-05-05T04:15:00,2,0.0,11.33,11.33,0.0,0.0048,0.0429,4522.1973,0,,0,0.0
2025-05-05T04:15:00,3,0.0,19.55,19.55,0.0103,0.0103,0.0201,10225.9015,0,,0,0.0103
2025-05-05T04:30:00,1,0.0,29.1,29.1,0.0,0.011,0.0229,14178.3669,1,panel_soiling,2,0.0
2025-05-05T04:30:00,2,0.0,10.44,10.44,0.0,0.0,0.0429,4522.1973,0,,0,0.0
2025-05-05T04:30:00,3,1.64,18.54,18.58,0.0212,0.0212,0.0254,10225.9068,0,,0,0.0212
2025-05-05T04:45:00,1,0.0,30.1,30.1,0.0335,0.0335,0.0312,14178.3752,1,panel_soiling,2,0.0335
2025-05-05T04:45:00,2,0.0,11.31,11.31,0.0009,0.0036,0.0431,4522.1975,0,,0,0.0009
2025-05-05T04:45:00,3,0.0,18.95,18.95,0.0,0.0,0.0254,10225.9068,0,,0,0.0
2025-05-05T05:00:00,1,0.88,32.34,32.36,0.0,0.0,0.0312,14178.3752,1,panel_soiling,2,0.0
2025-05-05T05:00:00,2,0.2,16.26,16.26,0.0086,0.0143,0.0453,4522.1996,0,,0,0.0086
2025-05-05T05:00:00,3,0.0,24.76,24.76,0.0,0.0007,0.0254,10225.9068,0,,0,0.0
2025-05-05T05:15:00,1,1.55,32.35,32.4,0.0096,0.0096,0.0336,14178.3776,1,panel_soiling,2,0.0096
2025-05-05T05:15:00,2,0.68,17.81,17.83,0.0092,0.0092,0.0476,4522.2019,0,,0,0.0092
2025-05-05T05:15:00,3,0.0,24.98,24.98,0.0,0.0,0.0254,10225.9068,0,,0,0.0
2025-05-05T05:30:00,1,0.0,32.48,32.48,0.003,0.003,0.0344,14178.3784,1,panel_soiling,2,0.003
2025-05-05T05:30:00,2,0.0,17.72,17.72,0.0,0.0051,0.0476,4522.2019,0,,0,0.0
2025-05-05T05:30:00,3,0.06,25.19,25.19,0.0,0.0,0.0254,10225.9068,0,,0,0.0
2025-05-05T05:45:00,1,5.45,34.12,34.27,0.3981,0.5963,0.1339,14178.4779,1,panel_soiling,2,0.3981
2025-05-05T05:45:00,2,0.82,20.07,20.1,0.0,0.0,0.0476,4522.2019,0,,0,0.0
2025-05-05T05:45:00,3,2.63,25.64,25.72,0.0171,0.0171,0.0297,10225.9111,0,,0,0.0171
2025-05-05T06:00:00,1,11.42,34.92,35.23,0.9088,1.2976,0.3611,14178.7051,1,panel_soiling,2,0.9088
2025-05-05T06:00:00,2,26.63,18.27,19.07,1.0859,1.5246,0.3191,4522.4734,0,,0,1.0859
2025-05-05T06:00:00,3,4.48,24.59,24.71,0.0,0.0177,0.0297,10225.9111,0,,0,0.0
2025-05-05T06:15:00,1,26.66,34.65,35.37,2.3151,3.3568,0.9399,14179.2839,1,panel_soiling,2,2.3151
2025-05-05T06:15:00,2,51.87,19.09,20.67,2.1841,3.131,0.8651,4523.0194,0,,0,2.1841
2025-05-05T06:15:00,3,35.02,26.6,27.58,2.6271,3.7282,0.6864,10226.5678,0,,0,2.6271
2025-05-05T06:30:00,1,44.6,34.56,35.77,4.0844,5.8843,1.961,14180.305,1,panel_soiling,2,4.0844
2025-05-05T06:30:00,2,77.07,18.77,21.11,4.5065,4.8518,1.9917,4524.146,0,,0,4.5065
2025-05-05T06:30:00,3,56.54,26.88,28.44,4.4313,6.2693,1.7942,10227.6756,0,,0,4.4313
2025-05-05T06:45:00,1,157.37,36.06,40.35,21.8965,23.1422,7.4351,14185.7791,1,panel_soiling,2,21.8965
2025-05-05T06:45:00,2,91.41,19.26,22.03,5.378,5.8435,3.3362,4525.4906,0,,0,5.378
2025-05-05T06:45:00,3,86.21,27.22,29.65,9.2734,9.9934,4.1126,10229.994,0,,0,9.2734
2025-05-05T07:00:00,1,190.87,35.82,41.0,27.1948,28.3198,14.2338,14192.5778,1,panel_soiling,2,27.1948
2025-05-05T07:00:00,2,104.39,18.54,21.71,6.3308,6.7484,4.9189,4527.0733,0,,0,6.3308
2025-05-05T07:00:00,3,97.93,27.95,30.72,10.551,11.4075,6.7503,10232.6317,0,,0,10.551
2025-05-05T07:15:00,1,219.43,36.98,42.94,37.3957,38.1968,23.5828,14201.9268,1,panel_soiling,2,37.3957
2025-05-05T07:15:00,2,103.45,20.96,24.09,6.1982,6.6356,6.4685,4528.6228,0,,0,6.1982
2025-05-05T07:15:00,3,116.6,27.1,30.4,13.0169,13.8516,10.0046,10235.886,0,,0,13.0169
2025-05-05T07:30:00,1,257.43,36.45,43.48,43.0306,44.7155,34.3404,14212.6844,1,panel_soiling,2,43.0306
2025-05-05T07:30:00,2,82.26,20.64,23.11,4.7706,5.1943,7.6611,4529.8155,0,,0,4.7706
2025-05-05T07:30:00,3,134.11,28.95,32.73,15.0006,15.9704,13.7547,10239.6361,0,,0,15.0006
2025-05-05T07:45:00,1,288.26,36.51,44.41,47.9131,49.7612,46.3187,14224.6627,1,panel_soiling,2,47.9131
2025-05-05T07:45:00,2,66.95,21.45,23.47,3.7834,4.1173,8.607,4530.7613,0,,0,3.7834
2025-05-05T07:45:00,3,154.93,29.05,33.43,17.7629,18.6179,18.1954,10244.0768,0,,0,17.7629
2025-05-05T08:00:00,1,323.94,38.06,46.99,53.7748,55.3708,59.7624,14238.1064,1,panel_soiling,2,53.7748
2025-05-05T08:00:00,2,83.41,22.07,24.57,4.8092,5.1962,9.8093,4531.9636,0,,0,4.8092
2025-05-05T08:00:00,3,169.01,30.7,35.47,19.4918,20.4168,23.0684,10248.9498,0,,0,19.4918
2025-05-05T08:15:00,1,353.81,34.96,44.73,59.2941,61.5221,74.5859,14252.9299,1,panel_soiling,2,59.2941
2025-05-05T08:15:00,2,96.69,21.38,24.29,5.7269,6.1346,11.241,4533.3953,0,,0,5.7269
2025-05-05T08:15:00,3,199.16,30.31,35.97,23.4399,24.4011,28.9284,10254.8098,0,,0,23.4399
2025-05-05T08:30:00,1,391.51,37.19,48.01,64.7597,66.9621,90.7758,14269.1198,1,panel_soiling,2,64.7597
2025-05-05T08:30:00,2,103.75,23.05,26.14,6.179,6.5965,12.7857,4534.9401,0,,0,6.179
2025-05-05T08:30:00,3,220.4,30.23,36.58,31.0447,31.6821,36.6896,10262.571,0,,0,31.0447
2025-05-05T08:45:00,1,423.59,37.26,48.96,70.0799,71.9188,108.2958,14286.6398,1,panel_soiling,2,70.0799
2025-05-05T08:45:00,2,101.52,23.55,26.6,5.9955,6.4478,14.2846,4536.4389,0,,0,5.9955
2025-05-05T08:45:00,3,252.88,30.06,37.37,34.7817,36.3167,45.385,10271.2664,0,,0,34.7817
2025-05-05T09:00:00,1,455.19,38.99,51.66,73.9767,76.3619,126.79,14305.134,1,panel_soiling,2,73.9767
2025-05-05T09:00:00,2,119.4,23.06,26.65,7.2122,7.6885,16.0877,4538.242,0,,0,7.2122
2025-05-05T09:00:00,3,293.52,31.79,40.27,40.1365,41.5497,55.4191,10281.3005,0,,0,40.1365
2025-05-05T09:15:00,1,484.51,38.51,51.89,78.144,80.9055,146.326,14324.67,1,panel_soiling,2,78.144
2025-05-05T09:15:00,2,122.93,24.07,27.78,7.46,7.8946,17.9527,4540.107,0,,0,7.46
2025-05-05T09:15:00,3,320.01,31.24,40.31,43.7526,45.2046,66.3572,10292.2386,0,,0,43.7526
2025-05-05T09:30:00,1,510.24,37.49,51.66,83.1799,85.4143,167.121,14345.465,1,panel_soiling,2,83.1799
2025-05-05T09:30:00,2,132.65,24.46,28.42,8.0741,8.5258,19.9712,4542.1255,0,,0,8.0741
2025-05-05T09:30:00,3,363.09,31.69,42.01,49.3484,50.856,78.6944,10304.5758,0,,0,49.3484
2025-05-05T09:45:00,1,534.96,38.45,53.35,86.172,88.666,188.664,14367.008,1,panel_soiling,2,86.172
2025-05-05T09:45:00,2,139.82,23.79,27.94,8.5739,9.0864,22.1147,4544.269,0,,0,8.5739
2025-05-05T09:45:00,3,397.01,31.72,42.94,53.4824,55.5947,92.0649,10317.9463,0,,0,53.4824
2025-05-05T10:00:00,1,551.52,37.59,53.2,89.7175,92.2992,211.0933,14389.4373,1,panel_soiling,2,89.7175
2025-05-05T10:00:00,2,151.97,24.89,29.45,9.3547,9.8931,24.4533,4546.6077,0,,0,9.3547
2025-05-05T10:00:00,3,452.04,32.79,45.74,60.2811,62.6367,107.1352,10333.0166,0,,0,60.2811
2025-05-05T10:15:00,1,584.17,39.11,55.6,93.0554,96.587,234.3572,14412.7012,1,panel_soiling,2,93.0554
2025-05-05T10:15:00,2,146.82,25.14,29.51,9.02,9.5066,26.7083,4548.8627,0,,0,9.02
2025-05-05T10:15:00,3,506.94,32.21,46.55,67.8594,69.346,124.1001,10349.9815,0,,0,67.8594
2025-05-05T10:30:00,1,609.33,39.76,56.85,96.8418,100.0481,258.5676,14436.9116,1,panel_soiling,2,96.8418
2025-05-05T10:30:00,2,163.8,22.82,27.66,10.3716,10.8479,29.3012,4551.4556,0,,0,10.3716
2025-05-05T10:30:00,3,554.18,31.8,47.55,73.1821,75.7081,142.3956,10368.277,0,,0,73.1821
2025-05-05T10:45:00,1,628.37,38.65,56.35,99.6711,102.9888,283.4854,14461.8294,1,panel_soiling,2,99.6711
2025-05-05T10:45:00,2,169.08,26.15,31.22,10.5517,11.0547,31.9391,4554.0935,0,,0,10.5517
2025-05-05T10:45:00,3,598.44,33.64,50.33,77.8221,80.8387,161.8511,10387.7325,0,,0,77.8221
2025-05-05T11:00:00,1,659.03,38.77,57.38,104.0123,107.6693,309.4885,14487.8325,1,panel_soiling,2,104.0123
2025-05-05T11:00:00,2,161.66,23.74,28.56,10.1774,10.633,34.4835,4556.6378,0,,0,10.1774
2025-05-05T11:00:00,3,641.88,32.88,50.79,84.1232,86.5257,182.8819,10408.7633,0,,0,84.1232
2025-05-05T11:15:00,1,670.95,38.64,57.68,104.8961,109.3617,335.7125,14514.0565,1,panel_soiling,2,104.8961
2025-05-05T11:15:00,2,172.45,24.57,29.6,11.0116,11.388,37.2364,4559.3907,0,,0,11.0116
2025-05-05T11:15:00,3,682.57,33.8,52.75,89.128,91.5786,205.1639,10431.0453,0,,0,89.128
2025-05-05T11:30:00,1,689.48,38.13,57.8,108.7985,112.3199,362.9121,14541.2561,1,panel_soiling,2,108.7985
2025-05-05T11:30:00,2,188.3,24.64,30.14,11.9877,12.4588,40.2333,4562.3876,0,,0,11.9877
2025-05-05T11:30:00,3,706.67,33.74,53.32,91.7697,94.2742,228.1064,10453.9878,0,,0,91.7697
2025-05-05T11:45:00,1,689.96,37.94,57.64,108.3697,112.822,390.0045,14568.3486,1,panel_soiling,2,108.3697
2025-05-05T11:45:00,2,210.24,25.28,31.49,15.7846,16.4501,44.1795,4566.3338,0,,0,15.7846
2025-05-05T11:45:00,3,707.05,33.2,52.75,91.9614,94.5042,251.0967,10476.9781,0,,0,91.9614
2025-05-05T12:00:00,1,690.32,40.18,60.23,107.4047,111.0933,416.8557,14595.1997,1,panel_soiling,2,107.4047
2025-05-05T12:00:00,2,238.88,26.43,33.53,17.8627,18.504,48.6451,4570.7995,0,,0,17.8627
2025-05-05T12:00:00,3,706.6,33.83,53.48,91.4881,94.3344,273.9687,10499.8501,0,,0,91.4881
2025-05-05T12:15:00,1,695.78,38.52,58.63,110.0711,112.832,444.3735,14622.7175,1,panel_soiling,2,110.0711
2025-05-05T12:15:00,2,254.84,23.11,30.75,19.15,19.8842,53.4326,4575.587,0,,0,19.15
2025-05-05T12:15:00,3,718.41,32.17,52.34,93.0694,96.0986,297.2361,10523.1175,0,,0,93.0694
2025-05-05T12:30:00,1,689.57,37.83,57.91,109.0131,111.9759,471.6268,14649.9708,1,panel_soiling,2,109.0131
2025-05-05T12:30:00,2,272.7,24.2,32.4,20.6263,21.1387,58.5892,4580.7436,0,,0,20.6263
2025-05-05T12:30:00,3,727.01,31.63,52.32,94.6324,97.422,320.8942,10546.7756,0,,0,94.6324
2025-05-05T12:45:00,1,692.01,37.95,58.11,109.1539,113.0761,498.9153,14677.2593,1,panel_soiling,2,109.1539
2025-05-05T12:45:00,2,276.56,23.72,32.08,20.7551,21.4929,63.778,4585.9323,0,,0,20.7551
2025-05-05T12:45:00,3,718.79,32.09,52.39,93.78,96.0149,344.3392,10570.2206,0,,0,93.78
2025-05-05T13:00:00,1,677.43,38.04,57.7,107.5158,110.2724,525.7942,14704.1382,1,panel_soiling,2,107.5158
2025-05-05T13:00:00,2,282.88,24.23,32.79,21.273,21.784,69.0962,4591.2506,0,,0,21.273
2025-05-05T13:00:00,3,724.88,32.35,52.9,93.9688,96.8376,367.8314,10593.7128,0,,0,93.9688
2025-05-05T13:15:00,1,660.19,37.43,56.79,105.2355,107.7099,552.1031,14730.4471,1,panel_soiling,2,105.2355
2025-05-05T13:15:00,2,303.69,23.89,33.09,22.9408,23.4604,74.8314,4596.9858,0,,0,22.9408
2025-05-05T13:15:00,3,709.13,30.95,50.94,92.8874,95.5898,391.0532,10616.9346,0,,0,92.8874
2025-05-05T13:30:00,1,630.29,37.49,55.98,100.1433,103.4333,577.1389,14755.4829,1,panel_soiling,2,100.1433
2025-05-05T13:30:00,2,313.18,23.78,33.27,23.4547,24.1562,80.6951,4602.8494,0,,0,23.4547
2025-05-05T13:30:00,3,687.62,32.32,51.69,90.298,92.0811,413.6277,10639.5091,0,,0,90.298
2025-05-05T13:45:00,1,619.35,37.54,55.78,98.2945,101.3293,601.7125,14780.0566,1,panel_soiling,2,98.2945
2025-05-05T13:45:00,2,315.1,24.23,33.78,23.5599,24.4591,86.5851,4608.7394,0,,0,23.5599
2025-05-05T13:45:00,3,646.22,30.82,49.22,84.4036,87.5318,434.7286,10660.61,0,,0,84.4036
2025-05-05T14:00:00,1,592.24,37.1,54.48,95.3061,98.1285,625.5391,14803.8831,1,panel_soiling,2,95.3061
2025-05-05T14:00:00,2,314.35,23.21,32.73,23.6365,24.3496,92.4942,4614.6485,0,,0,23.6365
2025-05-05T14:00:00,3,615.93,30.29,47.79,82.0816,83.9756,455.249,10681.1304,0,,0,82.0816
2025-05-05T14:15:00,1,574.36,37.79,54.61,91.5755,95.0955,648.4329,14826.777,1,panel_soiling,2,91.5755
2025-05-05T14:15:00,2,317.7,21.45,31.08,23.7954,24.8587,98.443,4620.5974,0,,0,23.7954
2025-05-05T14:15:00,3,583.93,30.95,47.46,76.872,79.9634,474.467,10700.3484,0,,0,76.872
2025-05-05T14:30:00,1,544.77,35.59,51.41,88.4382,91.0382,670.5425,14848.8865,1,panel_soiling,2,88.4382
2025-05-05T14:30:00,2,299.42,22.47,31.55,22.5691,23.2815,104.0853,4626.2397,0,,0,22.5691
2025-05-05T14:30:00,3,556.5,30.07,46.01,74.626,76.6735,493.1236,10719.005,0,,0,74.626
2025-05-05T14:45:00,1,514.37,36.32,51.26,83.7169,86.5023,691.4717,14869.8157,1,panel_soiling,2,83.7169
2025-05-05T14:45:00,2,296.85,19.59,28.59,22.7921,23.484,109.7833,4631.9377,0,,0,22.7921
2025-05-05T14:45:00,3,513.87,29.39,44.11,68.885,71.1551,510.3448,10736.2262,0,,0,68.885
2025-05-05T15:00:00,1,477.13,37.44,51.33,78.1665,80.262,711.0133,14889.3573,1,panel_soiling,2,78.1665
2025-05-05T15:00:00,2,288.8,21.36,30.05,22.0935,22.6127,115.3067,4637.4611,0,,0,22.0935
2025-05-05T15:00:00,3,480.22,29.21,42.93,64.9393,67.1365,526.5796,10752.461,0,,0,64.9393
2025-05-05T15:15:00,1,436.58,34.96,47.7,72.0452,74.7527,729.0246,14907.3686,1,panel_soiling,2,72.0452
2025-05-05T15:15:00,2,263.52,18.59,26.5,20.1516,21.0116,120.3446,4642.499,0,,0,20.1516
2025-05-05T15:15:00,3,436.4,28.0,40.63,59.652,61.5516,541.4927,10767.3741,0,,0,59.652
2025-05-05T15:30:00,1,410.34,33.97,45.99,68.6603,70.9218,746.1897,14924.5337,1,panel_soiling,2,68.6603
2025-05-05T15:30:00,2,245.79,20.5,27.76,18.8511,19.4269,125.0574,4647.2118,0,,0,18.8511
2025-05-05T15:30:00,3,387.18,28.7,39.83,52.7261,54.6708,554.6742,10780.5556,0,,0,52.7261
2025-05-05T15:45:00,1,373.05,35.68,46.55,62.0813,63.6852,761.71,14940.054,1,panel_soiling,2,62.0813
2025-05-05T15:45:00,2,220.21,19.45,25.95,17.0392,17.5617,129.3172,4651.4715,0,,0,17.0392
2025-05-05T15:45:00,3,358.87,27.71,38.19,49.5082,51.0173,567.0512,10792.9326,0,,0,49.5082
2025-05-05T16:00:00,1,337.42,33.03,42.78,56.9626,58.7687,775.9507,14954.2947,1,panel_soiling,2,56.9626
2025-05-05T16:00:00,2,179.43,18.73,24.03,11.6274,12.1426,132.2241,4654.3784,0,,0,11.6274
2025-05-05T16:00:00,3,316.73,26.63,35.97,44.0387,45.4396,578.0609,10803.9423,0,,0,44.0387
2025-05-05T16:15:00,1,294.14,33.82,42.41,50.0247,51.0816,788.4569,14966.8009,1,panel_soiling,2,50.0247
2025-05-05T16:15:00,2,159.49,16.12,20.79,10.3197,10.7797,134.804,4656.9583,0,,0,10.3197
2025-05-05T16:15:00,3,273.74,26.1,34.14,38.6805,39.6213,587.7311,10813.6125,0,,0,38.6805
2025-05-05T16:30:00,1,148.97,33.89,38.28,20.7739,21.9159,793.6503,14971.9943,1,panel_soiling,2,20.7739
2025-05-05T16:30:00,2,127.8,16.76,20.47,7.9942,8.4715,136.8025,4658.9569,0,,0,7.9942
2025-05-05T16:30:00,3,231.17,26.09,32.93,32.4171,33.4505,595.8353,10821.7167,0,,0,32.4171
2025-05-05T16:45:00,1,118.75,33.29,36.77,16.0704,17.1695,797.6679,14976.0119,1,panel_soiling,2,16.0704
2025-05-05T16:45:00,2,108.58,15.27,18.44,6.726,7.1843,138.484,4660.6384,0,,0,6.726
2025-05-05T16:45:00,3,198.58,25.31,31.17,23.8773,24.6692,601.8046,10827.686,0,,0,23.8773
2025-05-05T17:00:00,1,82.74,33.77,36.17,10.6798,11.5961,800.3379,14978.6819,1,panel_soiling,2,10.6798
2025-05-05T17:00:00,2,84.42,15.12,17.56,5.0352,5.3964,139.7428,4661.8972,0,,0,5.0352
2025-05-05T17:00:00,3,157.06,23.85,28.51,18.3245,19.3717,606.3858,10832.2672,0,,0,18.3245
2025-05-05T17:15:00,1,58.64,33.01,34.7,5.5121,7.9782,801.7159,14980.0599,1,panel_soiling,2,5.5121
2025-05-05T17:15:00,2,58.4,16.15,17.83,2.5222,3.6294,140.3734,4662.5277,0,,0,2.5222
2025-05-05T17:15:00,3,113.74,23.08,26.48,12.7683,13.6428,609.5778,10835.4592,0,,0,12.7683
2025-05-05T17:30:00,1,35.33,32.12,33.12,3.22,4.5702,802.5209,14980.8649,1,panel_soiling,2,3.22
2025-05-05T17:30:00,2,42.43,12.74,13.97,1.7934,2.5651,140.8217,4662.9761,0,,0,1.7934
2025-05-05T17:30:00,3,78.97,22.33,24.66,8.55,9.2163,611.7153,10837.5967,0,,0,8.55
2025-05-05T17:45:00,1,17.74,31.48,31.99,1.4968,2.1694,802.8951,14981.2391,1,panel_soiling,2,1.4968
2025-05-05T17:45:00,2,26.14,12.37,13.12,1.054,1.5157,141.0852,4663.2396,0,,0,1.054
2025-05-05T17:45:00,3,45.17,23.34,24.68,3.4974,4.9776,612.5897,10838.4711,0,,0,3.4974
2025-05-05T18:00:00,1,8.67,30.25,30.5,0.704,0.9995,803.0711,14981.4151,1,panel_soiling,2,0.704
2025-05-05T18:00:00,2,0.0,11.91,11.91,0.0,0.0057,141.0852,4663.2396,0,,0,0.0
2025-05-05T18:00:00,3,4.79,21.73,21.87,0.0,0.0,612.5897,10838.4711,0,,0,0.0
2025-05-05T18:15:00,1,1.34,29.24,29.28,0.0,0.0,803.0711,14981.4151,1,panel_soiling,2,0.0
2025-05-05T18:15:00,2,0.13,13.07,13.07,0.0,0.0032,141.0852,4663.2396,0,,0,0.0
2025-05-05T18:15:00,3,0.78,21.99,22.01,0.0131,0.0134,612.593,10838.4743,0,,0,0.0131
2025-05-05T18:30:00,1,1.65,28.67,28.72,0.0,0.006,803.0711,14981.4151,1,panel_soiling,2,0.0
2025-05-05T18:30:00,2,1.69,11.67,11.72,0.0,0.0022,141.0852,4663.2396,0,,0,0.0
2025-05-05T18:30:00,3,1.29,20.37,20.41,0.0071,0.0071,612.5947,10838.4761,0,,0,0.0071
2025-05-05T18:45:00,1,4.19,29.44,29.56,0.0247,0.0247,803.0773,14981.4213,1,panel_soiling,2,0.0247
2025-05-05T18:45:00,2,2.3,11.79,11.85,0.0,0.0043,141.0852,4663.2396,0,,0,0.0
2025-05-05T18:45:00,3,0.0,19.61,19.61,0.0163,0.0163,612.5988,10838.4802,0,,0,0.0163
2025-05-05T19:00:00,1,0.0,28.93,28.93,0.0202,0.0202,803.0823,14981.4263,1,panel_soiling,2,0.0202
2025-05-05T19:00:00,2,0.0,10.6,10.6,0.0,0.0067,141.0852,4663.2396,0,,0,0.0
2025-05-05T19:00:00,3,0.85,18.65,18.68,0.0,0.0094,612.5988,10838.4802,0,,0,0.0
2025-05-05T19:15:00,1,0.0,29.54,29.54,0.0,0.0,803.0823,14981.4263,1,panel_soiling,2,0.0
2025-05-05T19:15:00,2,0.0,10.81,10.81,0.0093,0.0093,141.0875,4663.2419,0,,0,0.0093
2025-05-05T19:15:00,3,0.0,19.37,19.37,0.0,0.004,612.5988,10838.4802,0,,0,0.0
2025-05-05T19:30:00,1,0.0,28.03,28.03,0.0,0.0114,803.0823,14981.4263,1,panel_soiling,2,0.0
2025-05-05T19:30:00,2,3.23,10.92,11.02,0.0,0.0053,141.0875,4663.2419,0,,0,0.0
2025-05-05T19:30:00,3,2.55,16.78,16.86,0.0,0.0152,612.5988,10838.4802,0,,0,0.0
2025-05-05T19:45:00,1,0.0,27.48,27.48,0.0257,0.0257,803.0888,14981.4328,1,panel_soiling,2,0.0257
2025-05-05T19:45:00,2,1.67,9.28,9.33,0.0,0.009,141.0875,4663.2419,0,,0,0.0
2025-05-05T19:45:00,3,0.0,17.74,17.74,0.0,0.0,612.5988,10838.4802,0,,0,0.0
2025-05-05T20:00:00,1,1.32,29.0,29.04,0.0,0.0048,803.0888,14981.4328,1,panel_soiling,2,0.0
2025-05-05T20:00:00,2,3.0,9.01,9.1,0.0178,0.0178,141.092,4663.2463,0,,0,0.0178
2025-05-05T20:00:00,3,0.0,17.07,17.07,0.0044,0.0136,612.5999,10838.4813,0,,0,0.0044
2025-05-05T20:15:00,1,0.0,26.36,26.36,0.0411,0.0411,803.099,14981.443,1,panel_soiling,2,0.0411
2025-05-05T20:15:00,2,0.65,7.49,7.51,0.0,0.0,141.092,4663.2463,0,,0,0.0
2025-05-05T20:15:00,3,1.96,16.59,16.64,0.0089,0.0089,612.6021,10838.4835,0,,0,0.0089
2025-05-05T20:30:00,1,0.0,26.69,26.69,0.0,0.0038,803.099,14981.443,1,panel_soiling,2,0.0
2025-05-05T20:30:00,2,0.0,8.49,8.49,0.0,0.0,141.092,4663.2463,0,,0,0.0
2025-05-05T20:30:00,3,0.0,16.49,16.49,0.0,0.005,612.6021,10838.4835,0,,0,0.0
2025-05-05T20:45:00,1,1.66,26.7,26.75,0.0,0.0,803.099,14981.443,1,panel_soiling,2,0.0
2025-05-05T20:45:00,2,0.0,8.8,8.8,0.0055,0.0055,141.0934,4663.2477,0,,0,0.0055
2025-05-05T20:45:00,3,0.58,16.39,16.41,0.0034,0.0193,612.603,10838.4844,0,,0,0.0034
2025-05-05T21:00:00,1,0.0,26.17,26.17,0.0039,0.0039,803.1,14981.444,1,panel_soiling,2,0.0039
2025-05-05T21:00:00,2,1.85,9.14,9.19,0.0168,0.0168,141.0976,4663.2519,0,,0,0.0168
2025-05-05T21:00:00,3,0.0,15.91,15.91,0.0233,0.0233,612.6088,10838.4902,0,,0,0.0233
2025-05-05T21:15:00,1,0.81,28.2,28.22,0.008,0.008,803.102,14981.446,1,panel_soiling,2,0.008
2025-05-05T21:15:00,2,1.26,12.65,12.68,0.0,0.0,141.0976,4663.2519,0,,0,0.0
2025-05-05T21:15:00,3,0.0,19.78,19.78,0.0037,0.0037,612.6097,10838.4911,0,,0,0.0037
2025-05-05T21:30:00,1,0.0,27.72,27.72,0.0,0.0087,803.102,14981.446,1,panel_soiling,2,0.0
2025-05-05T21:30:00,2,0.68,11.75,11.77,0.0,0.0027,141.0976,4663.2519,0,,0,0.0
2025-05-05T21:30:00,3,0.0,21.17,21.17,0.0001,0.0001,612.6097,10838.4911,0,,0,0.0001
2025-05-05T21:45:00,1,2.12,29.52,29.58,0.017,0.017,803.1063,14981.4503,1,panel_soiling,2,0.017
2025-05-05T21:45:00,2,0.0,11.01,11.01,0.0177,0.0177,141.102,4663.2563,0,,0,0.0177
2025-05-05T21:45:00,3,0.0,18.36,18.36,0.0,0.0051,612.6097,10838.4911,0,,0,0.0
2025-05-05T22:00:00,1,0.0,27.67,27.67,0.0,0.0,803.1063,14981.4503,1,panel_soiling,2,0.0
2025-05-05T22:00:00,2,0.0,11.41,11.41,0.0004,0.0103,141.1021,4663.2564,0,,0,0.0004
